seq,frame_num,cam_view,gait_pat,id,url,min_frame,max_frame,get_info_success,fps,start_time,end_time,download_video_success,video_path,crop_path,multi_person,poses_path
cljxjsfhr000t3n6l1t0t0i5v,526,right side,normal,VL0AOiZt_lg,https://www.youtube.com/watch?v=VL0AOiZt_lg,526,613,True,30.0,17.533,20.433,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/VL0AOiZt_lg_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/VL0AOiZt_lg_crop.mp4,False,
cljan9b4p00043n6ligceanyp,1757,right side,parkinsons,B5hrxKe2nP8,https://www.youtube.com/watch?v=B5hrxKe2nP8,1757,2268,True,30.0,58.567,75.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/B5hrxKe2nP8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/B5hrxKe2nP8_crop.mp4,False,
cljanb45y00083n6lmh1qhydd,2532,left side,parkinsons,B5hrxKe2nP8,https://www.youtube.com/watch?v=B5hrxKe2nP8,2532,2746,True,30.0,84.4,91.533,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/B5hrxKe2nP8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/B5hrxKe2nP8_crop.mp4,False,
cljargosy00cx3n6lm6atozrz,119,left side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,119,205,True,30.0,3.967,6.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarhldg00d13n6l7utw0lqn,210,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,210,520,True,30.0,7.0,17.333,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
clldgy8s700723o6l5i2b6d4e,526,left side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,526,672,True,30.0,17.533,22.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarj6rf00d53n6ljtivf4q7,726,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,726,948,True,30.0,24.2,31.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarkax200d93n6lukx52g1t,983,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,983,1224,True,30.0,32.767,40.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarlbch00dd3n6l9jaubrxq,1226,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,1226,1348,True,30.0,40.867,44.933,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarmcm700dh3n6lxw24hxgx,1350,left side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,1350,1508,True,30.0,45.0,50.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarn9oy00dl3n6l8pg9exfg,1585,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,1585,1692,True,30.0,52.833,56.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljaroguw00dp3n6lhfddiadu,1767,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,1767,1956,True,30.0,58.9,65.2,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarp08600dt3n6lxa7sysiv,1964,left side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,1964,2101,True,30.0,65.467,70.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarpts600dx3n6l98zqf6yn,2143,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,2143,2280,True,30.0,71.433,76.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljarqtuz00e13n6lrnox6mfs,2510,right side,myopathic,R8LRCiTvUz8,https://www.youtube.com/watch?v=R8LRCiTvUz8,2510,2648,True,30.0,83.667,88.267,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/R8LRCiTvUz8_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/R8LRCiTvUz8_crop.mp4,False,
cljas134500f73n6lkfbjfayp,156,right side,cerebral palsy,DlPDuHBAP7A,https://www.youtube.com/watch?v=DlPDuHBAP7A,156,234,True,30.0,5.2,7.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/DlPDuHBAP7A_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/DlPDuHBAP7A_crop.mp4,False,
cljas4dqj00fj3n6ldw6wiwpy,1365,right side,cerebral palsy,DlPDuHBAP7A,https://www.youtube.com/watch?v=DlPDuHBAP7A,1365,1681,True,30.0,45.5,56.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/DlPDuHBAP7A_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/DlPDuHBAP7A_crop.mp4,False,
cljas5esv00fn3n6lewd5xqdl,1700,right side,cerebral palsy,DlPDuHBAP7A,https://www.youtube.com/watch?v=DlPDuHBAP7A,1700,1986,True,30.0,56.667,66.2,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/DlPDuHBAP7A_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/DlPDuHBAP7A_crop.mp4,False,
cljas6das00fr3n6lhlqzyhq2,2204,right side,cerebral palsy,DlPDuHBAP7A,https://www.youtube.com/watch?v=DlPDuHBAP7A,2204,2319,True,30.0,73.467,77.3,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/DlPDuHBAP7A_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/DlPDuHBAP7A_crop.mp4,False,
cljawf4e4000h3n6lri4oz9uy,1181,left side,antalgic,4SZ0b9rjLtw,https://www.youtube.com/watch?v=4SZ0b9rjLtw,1181,1368,True,30.0,39.367,45.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/4SZ0b9rjLtw_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/4SZ0b9rjLtw_crop.mp4,False,
cljawh4c7000m3n6lkz9es9bl,1470,right side,antalgic,4SZ0b9rjLtw,https://www.youtube.com/watch?v=4SZ0b9rjLtw,1470,1614,True,30.0,49.0,53.8,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/4SZ0b9rjLtw_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/4SZ0b9rjLtw_crop.mp4,False,
cljo2wwu7001a3n6ljmqm39l6,16,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,16,111,True,30.0,0.533,3.7,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo2y1f7001e3n6lt1wgacw6,113,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,113,197,True,30.0,3.767,6.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo30lnz001q3n6lopfty7q5,364,left side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,364,389,True,30.0,12.133,12.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo32ik2001y3n6lmmnu0sgo,632,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,632,680,True,30.0,21.067,22.667,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo340cm002a3n6low42ugvh,798,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,798,1967,True,30.0,26.6,65.567,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo39ok9002h3n6ldr0w5sey,15086,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,15086,15359,True,30.0,502.867,511.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo3b2dy002l3n6l270vpzp8,15729,right side,normal,3KnFt8bH3tE,https://www.youtube.com/watch?v=3KnFt8bH3tE,15729,16302,True,30.0,524.3,543.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/3KnFt8bH3tE_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/3KnFt8bH3tE_crop.mp4,False,
cljo8e32t00643n6l37ncjeic,1578,left side,stroke,5gpoegYv1hs,https://www.youtube.com/watch?v=5gpoegYv1hs,1578,2180,True,24.0,65.75,90.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5gpoegYv1hs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5gpoegYv1hs_crop.mp4,False,
cljo8eumx00683n6le2s7myd4,2792,left side,stroke,5gpoegYv1hs,https://www.youtube.com/watch?v=5gpoegYv1hs,2792,3145,True,24.0,116.333,131.042,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5gpoegYv1hs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5gpoegYv1hs_crop.mp4,False,
cljo8hcfv006k3n6lgrx0fcpx,3760,right side,stroke,5gpoegYv1hs,https://www.youtube.com/watch?v=5gpoegYv1hs,3760,4332,True,24.0,156.667,180.5,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5gpoegYv1hs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5gpoegYv1hs_crop.mp4,False,
cljr61601002i3n6lp9ppmflo,217,left side,myopathic,5qM6wxZ_dNs,https://www.youtube.com/watch?v=5qM6wxZ_dNs,217,438,True,30.0,7.233,14.6,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5qM6wxZ_dNs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5qM6wxZ_dNs_crop.mp4,False,
cljr62h3i002m3n6l9z24blly,511,right side,myopathic,5qM6wxZ_dNs,https://www.youtube.com/watch?v=5qM6wxZ_dNs,511,691,True,30.0,17.033,23.033,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5qM6wxZ_dNs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5qM6wxZ_dNs_crop.mp4,False,
cljr64k4y002y3n6lqg5rmn1o,992,left side,myopathic,5qM6wxZ_dNs,https://www.youtube.com/watch?v=5qM6wxZ_dNs,992,1160,True,30.0,33.067,38.667,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5qM6wxZ_dNs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5qM6wxZ_dNs_crop.mp4,False,
cljr658xk00323n6lfid0k0y6,1225,right side,myopathic,5qM6wxZ_dNs,https://www.youtube.com/watch?v=5qM6wxZ_dNs,1225,1413,True,30.0,40.833,47.1,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/5qM6wxZ_dNs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/5qM6wxZ_dNs_crop.mp4,False,
cljr3h0u500163n6lgbf967hh,39,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,39,118,True,24.0,1.625,4.917,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3ivxh001a3n6l7j382lyt,268,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,268,304,True,24.0,11.167,12.667,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3jq8m001e3n6legw30pqn,324,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,324,438,True,24.0,13.5,18.25,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3kiht001i3n6l4jq31vhh,447,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,447,500,True,24.0,18.625,20.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3lvzs001n3n6l5805w9wq,513,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,513,586,True,24.0,21.375,24.417,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3n1ca001r3n6l2qydcdn2,599,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,599,716,True,24.0,24.958,29.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3ovxy001v3n6lp1ru2833,951,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,951,984,True,24.0,39.625,41.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3pl9g001z3n6luaky2d90,996,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,996,1034,True,24.0,41.5,43.083,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3qjx300233n6ltiah1f9z,1058,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,1058,1179,True,24.0,44.083,49.125,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3sirn002b3n6l8et3iuyo,1510,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,1510,1614,True,24.0,62.917,67.25,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3tvxt002f3n6lui2z8qw7,1995,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,1995,2276,True,24.0,83.125,94.833,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3vdmx002j3n6ldt042b04,2489,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,2489,2580,True,24.0,103.708,107.5,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3woy9002n3n6lh2dqz6hk,2601,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,2601,2691,True,24.0,108.375,112.125,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3y3de002r3n6ld2hr4lka,3174,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3174,3227,True,24.0,132.25,134.458,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3yz5f002v3n6lcvv0x2kh,3234,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3234,3314,True,24.0,134.75,138.083,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr3zsb6002z3n6lx6emjomm,3316,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3316,3406,True,24.0,138.167,141.917,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr40g2x00333n6lb1nksqeh,3408,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3408,3481,True,24.0,142.0,145.042,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr41gm600373n6l0lw102v7,3483,right side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3483,3623,True,24.0,145.125,150.958,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr42eoh003b3n6lo0fmcy5k,3631,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3631,3687,True,24.0,151.292,153.625,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr439n0003f3n6lmanh0f5o,3691,left side,style,7nIQv3K_-Qc,https://www.youtube.com/watch?v=7nIQv3K_-Qc,3691,3790,True,24.0,153.792,157.917,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/7nIQv3K_-Qc_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/7nIQv3K_-Qc_crop.mp4,False,
cljr5fc5d000b3n6lkvc71zyl,738,right side,stroke,8mTHlAIdea0,https://www.youtube.com/watch?v=8mTHlAIdea0,738,1133,True,30.0,24.6,37.767,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/8mTHlAIdea0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/8mTHlAIdea0_crop.mp4,False,
cljr5hwxc000f3n6lof5w9tyt,1387,right side,stroke,8mTHlAIdea0,https://www.youtube.com/watch?v=8mTHlAIdea0,1387,1468,True,30.0,46.233,48.933,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/8mTHlAIdea0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/8mTHlAIdea0_crop.mp4,False,
cljr5iki0000j3n6lwi8z5nh6,1593,right side,stroke,8mTHlAIdea0,https://www.youtube.com/watch?v=8mTHlAIdea0,1593,1729,True,30.0,53.1,57.633,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/8mTHlAIdea0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/8mTHlAIdea0_crop.mp4,False,
cljr5jk0h000n3n6la34mkdfz,1739,right side,stroke,8mTHlAIdea0,https://www.youtube.com/watch?v=8mTHlAIdea0,1739,1979,True,30.0,57.967,65.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/8mTHlAIdea0_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/8mTHlAIdea0_crop.mp4,False,
cljr6u47g00113n6lkd13v5fb,1,left side,myopathic,9qg-3smwLcs,https://www.youtube.com/watch?v=9qg-3smwLcs,1,60,True,30.0,0.033,2.0,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/9qg-3smwLcs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/9qg-3smwLcs_crop.mp4,False,
cljr6wkld00193n6ltjloqzl1,469,left side,myopathic,9qg-3smwLcs,https://www.youtube.com/watch?v=9qg-3smwLcs,469,732,True,30.0,15.633,24.4,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/9qg-3smwLcs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/9qg-3smwLcs_crop.mp4,False,
cljr6xqvi001d3n6lctvtihw2,736,right side,myopathic,9qg-3smwLcs,https://www.youtube.com/watch?v=9qg-3smwLcs,736,1190,True,30.0,24.533,39.667,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/9qg-3smwLcs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/9qg-3smwLcs_crop.mp4,False,
cljr6z0uo001h3n6lixdz25qa,1193,left side,myopathic,9qg-3smwLcs,https://www.youtube.com/watch?v=9qg-3smwLcs,1193,1439,True,30.0,39.767,47.967,True,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/9qg-3smwLcs_video.mp4,/content/drive/MyDrive/Estudos/IA_CD/Modelo_Treino_Marcha/processed/videos/crops/9qg-3smwLcs_crop.mp4,False,
